AL, 03, 2023061712, 03, AP30, 102, 147N,  485W,  52,  991, XX,  50, NEQ,   38,    0,    0,    0, 
AL, 03, 2023061712, 03, AP30, 108, 156N,  493W,  63,  995, XX,  34, NEQ,  163,  103,   41,  118, 
AL, 03, 2023061712, 03, AP30, 108, 156N,  493W,  63,  995, XX,  50, NEQ,   45,    0,    0,   32, 
AL, 03, 2023061712, 03, AP30, 114, 161N,  505W,  49,  994, XX,  34, NEQ,  115,   85,   36,   86, 
AL, 03, 2023061712, 03, AP30, 120, 168N,  514W,  49,  999, XX,  34, NEQ,  109,   55,   40,   76, 
AL, 03, 2023061712, 03, AP30, 126, 174N,  522W,  50,  997, XX,  34, NEQ,   99,   51,    0,   80, 
AL, 03, 2023061712, 03, AP30, 132, 179N,  531W,  51,  996, XX,  34, NEQ,  101,   46,    0,   72, 
AL, 03, 2023061712, 03, AP30, 132, 179N,  531W,  51,  996, XX,  50, NEQ,   34,    0,    0,    0, 
AL, 03, 2023061712, 03, AP30, 138, 184N,  544W,  50,  997, XX,  34, NEQ,  101,   37,    0,   76, 
AL, 03, 2023061712, 03, AP30, 144, 187N,  558W,  47, 1002, XX,  34, NEQ,   91,   46,    0,   79, 
AL, 03, 2023061712, 03, AP30, 150, 190N,  568W,  37, 1002, XX,  34, NEQ,   45,    0,    0,   38, 
AL, 03, 2023061712, 03, AP30, 156, 193N,  577W,  36, 1005, XX,  34, NEQ,   57,    0,    0,   48, 
AL, 03, 2023061712, 03, AP30, 162, 194N,  587W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, AP30, 168, 199N,  596W,  33, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, AP30, 174, 207N,  600W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, AP30, 180, 213N,  601W,  32, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, AP30, 186, 217N,  601W,  41, 1001, XX,  34, NEQ,   56,   34,   32,   50, 
AL, 03, 2023061712, 03, AP30, 192, 221N,  602W,  37, 1004, XX,  34, NEQ,   46,   47,    0,    0, 
AL, 03, 2023061712, 03, AVNI,   0, 100N,  266W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, AVNI,  12, 100N,  291W,  27,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, AVNI,  24, 103N,  326W,  32,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, AVNI,  36, 104N,  359W,  38,    0,   ,  34, NEQ,   59,    3,    3,   26, 
AL, 03, 2023061712, 03, AVNI,  48, 104N,  389W,  44,    0,   ,  34, NEQ,   60,   19,   20,   48, 
AL, 03, 2023061712, 03, AVNI,  60, 107N,  414W,  46,    0,   ,  34, NEQ,   62,   31,   30,   58, 
AL, 03, 2023061712, 03, AVNI,  72, 114N,  434W,  49,    0,   ,  34, NEQ,   87,   34,   33,   67, 
AL, 03, 2023061712, 03, AVNI,  84, 123N,  452W,  54,    0,   ,  34, NEQ,  119,   35,   33,   93, 
AL, 03, 2023061712, 03, AVNI,  84, 123N,  452W,  54,    0,   ,  50, NEQ,   20,    2,    6,   16, 
AL, 03, 2023061712, 03, AVNI,  96, 131N,  467W,  56,    0,   ,  34, NEQ,  130,   40,   36,  106, 
AL, 03, 2023061712, 03, AVNI,  96, 131N,  467W,  56,    0,   ,  50, NEQ,   28,   10,    1,   26, 
AL, 03, 2023061712, 03, AVNI, 108, 141N,  482W,  59,    0,   ,  34, NEQ,  108,   49,   34,  103, 
AL, 03, 2023061712, 03, AVNI, 108, 141N,  482W,  59,    0,   ,  50, NEQ,   30,   11,    2,   28, 
AL, 03, 2023061712, 03, AVNI, 120, 152N,  500W,  61,    0,   ,  34, NEQ,   79,   58,   34,   75, 
AL, 03, 2023061712, 03, AVNI, 120, 152N,  500W,  61,    0,   ,  50, NEQ,   33,   14,    9,   29, 
AL, 03, 2023061712, 03, AVNI, 132, 163N,  517W,  62,    0,   ,  34, NEQ,   76,   61,   38,   73, 
AL, 03, 2023061712, 03, AVNI, 132, 163N,  517W,  62,    0,   ,  50, NEQ,   34,   22,   11,   30, 
AL, 03, 2023061712, 03, AVNI, 144, 176N,  532W,  62,    0,   ,  34, NEQ,   83,   75,   42,   83, 
AL, 03, 2023061712, 03, AVNI, 144, 176N,  532W,  62,    0,   ,  50, NEQ,   33,   29,   13,   36, 
AL, 03, 2023061712, 03, AVNI, 156, 195N,  542W,  62,    0,   ,  34, NEQ,   89,   87,   48,   83, 
AL, 03, 2023061712, 03, AVNI, 156, 195N,  542W,  62,    0,   ,  50, NEQ,   37,   32,   22,   39, 
AL, 03, 2023061712, 03, AVNI, 168, 223N,  547W,  72,    0,   ,  34, NEQ,  102,  108,   60,   77, 
AL, 03, 2023061712, 03, AVNI, 168, 223N,  547W,  72,    0,   ,  50, NEQ,   50,   48,   35,   40, 
AL, 03, 2023061712, 03, AVNI, 168, 223N,  547W,  72,    0,   ,  64, NEQ,   20,   29,   12,    0, 
AL, 03, 2023061712, 03, AVNO,   0, 102N,  267W,  19, 1013, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  89,   0,   0, 
AL, 03, 2023061712, 03, AVNO,   6,  88N,  290W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  45,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  12,  97N,  295W,  38, 1009, XX,  34, NEQ,   27,    0,    0,    0, 1013,   68,  23,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  18, 105N,  311W,  33, 1007, XX,  34, NEQ,    0,    0,    0,    0,  -99,  -99,  25,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  24, 109N,  329W,  35, 1009, XX,  34, NEQ,   56,    0,    0,   29, 1013,   49,  55,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  30, 111N,  346W,  41, 1004, XX,  34, NEQ,   34,    0,    0,   27, 1012,  240,  13,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  36, 112N,  363W,  44, 1006, XX,  34, NEQ,   56,    0,    0,   39, 1014,   80,  19,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  42, 112N,  381W,  42, 1002, XX,  34, NEQ,   62,    0,    0,   55, 1010,   64,  36,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  48, 111N,  398W,  44, 1002, XX,  34, NEQ,   71,    0,   22,   56, 1014,  143,  38,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  54, 111N,  413W,  43, 1002, XX,  34, NEQ,   73,    0,    0,   72, 1010,   52,  41,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  60, 111N,  426W,  43, 1004, XX,  34, NEQ,   73,    0,    0,   73, 1012,   62,  31,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  66, 113N,  439W,  47, 1001, XX,  34, NEQ,   81,   40,   39,   73, 1009,   56,  26,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  72, 116N,  450W,  48, 1000, XX,  34, NEQ,   78,   32,   32,   63, 1012,   67,  27,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  78, 120N,  460W,  49,  997, XX,  34, NEQ,   79,   36,   30,   74, 1009,   44,  18,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  84, 122N,  469W,  53,  994, XX,  34, NEQ,  108,   29,   37,   94, 1010,   36,  20,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  84, 122N,  469W,  53,  994, XX,  50, NEQ,   17,    0,    0,   26, 1010,   36,  20,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  90, 124N,  478W,  59,  991, XX,  34, NEQ,  110,   32,   34,   66, 1011,   98,  14,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  90, 124N,  478W,  59,  991, XX,  50, NEQ,   20,    0,    0,   26, 1011,   98,  14,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  96, 128N,  485W,  57,  989, XX,  34, NEQ,  104,   43,   33,   91, 1013,   93,  17,   0,   0, 
AL, 03, 2023061712, 03, AVNO,  96, 128N,  485W,  57,  989, XX,  50, NEQ,   22,   16,   21,   26, 1013,   93,  17,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 102, 133N,  492W,  64,  989, XX,  34, NEQ,   83,   42,   33,   77, 1009,   44,  15,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 102, 133N,  492W,  64,  989, XX,  50, NEQ,   29,    0,    0,   27, 1009,   44,  15,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 108, 136N,  501W,  56,  992, XX,  34, NEQ,   92,   38,   33,   67, 1008,   36,  23,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 108, 136N,  501W,  56,  992, XX,  50, NEQ,   24,    0,    0,   28, 1008,   36,  23,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 114, 142N,  510W,  57,  990, XX,  34, NEQ,   76,   57,   29,   80, 1010,  172,  22,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 114, 142N,  510W,  57,  990, XX,  50, NEQ,   29,   25,    0,   22, 1010,  172,  22,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 120, 149N,  522W,  59,  992, XX,  34, NEQ,   68,   54,   34,   60, 1012,   70,  13,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 120, 149N,  522W,  59,  992, XX,  50, NEQ,   26,    0,    0,   31, 1012,   70,  13,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 126, 153N,  533W,  63,  990, XX,  34, NEQ,   60,   49,   34,   61, 1010,   55,  22,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 126, 153N,  533W,  63,  990, XX,  50, NEQ,   33,   21,    0,   29, 1010,   55,  22,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 132, 157N,  543W,  63,  987, XX,  34, NEQ,   80,   49,   43,   68, 1011,   59,  21,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 132, 157N,  543W,  63,  987, XX,  50, NEQ,   35,    0,   21,   29, 1011,   59,  21,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 138, 161N,  553W,  67,  982, XX,  34, NEQ,   69,   62,   34,   72, 1010,   93,  19,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 138, 161N,  553W,  67,  982, XX,  50, NEQ,   36,   34,   23,   26, 1010,   93,  19,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 138, 161N,  553W,  67,  982, XX,  64, NEQ,   23,   20,    0,    0, 1010,   93,  19,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 144, 167N,  560W,  73,  979, XX,  34, NEQ,   74,   66,   34,   63,  999,   29,  16,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 144, 167N,  560W,  73,  979, XX,  50, NEQ,   36,   37,   23,   36,  999,   29,  16,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 144, 167N,  560W,  73,  979, XX,  64, NEQ,   27,   23,    0,   23,  999,   29,  16,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 150, 175N,  567W,  79,  975, XX,  34, NEQ,   70,   71,   38,   66,  999,   30,  17,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 150, 175N,  567W,  79,  975, XX,  50, NEQ,   39,   40,   24,   34,  999,   30,  17,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 150, 175N,  567W,  79,  975, XX,  64, NEQ,   28,   27,    0,   28,  999,   30,  17,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 156, 183N,  571W,  76,  977, XX,  34, NEQ,   84,   79,   50,   72, 1009,   61,  12,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 156, 183N,  571W,  76,  977, XX,  50, NEQ,   39,   36,   30,   40, 1009,   61,  12,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 156, 183N,  571W,  76,  977, XX,  64, NEQ,   20,   22,    0,   28, 1009,   61,  12,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 162, 195N,  574W,  76,  972, XX,  34, NEQ,   93,   82,   49,   71, 1008,   66,  18,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 162, 195N,  574W,  76,  972, XX,  50, NEQ,   42,   31,   28,   39, 1008,   66,  18,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 162, 195N,  574W,  76,  972, XX,  64, NEQ,   26,   20,    0,   28, 1008,   66,  18,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 168, 208N,  574W,  77,  971, XX,  34, NEQ,  100,   95,   49,   88,  995,   28,  18,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 168, 208N,  574W,  77,  971, XX,  50, NEQ,   46,   43,   33,   45,  995,   28,  18,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 168, 208N,  574W,  77,  971, XX,  64, NEQ,   25,   29,   24,   25,  995,   28,  18,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 174, 224N,  572W,  79,  976, XX,  34, NEQ,  108,  112,   54,   78, 1012,  135,  25,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 174, 224N,  572W,  79,  976, XX,  50, NEQ,   41,   47,   35,   37, 1012,  135,  25,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 174, 224N,  572W,  79,  976, XX,  64, NEQ,   30,   36,   30,    0, 1012,  135,  25,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 180, 246N,  568W,  81,  977, XX,  34, NEQ,  125,  129,   54,   62,  997,   27,  25,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 180, 246N,  568W,  81,  977, XX,  50, NEQ,   46,   43,   36,   34,  997,   27,  25,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 180, 246N,  568W,  81,  977, XX,  64, NEQ,   30,   35,   25,    0,  997,   27,  25,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 186, 269N,  568W,  74,  979, XX,  34, NEQ,  149,  168,   50,   67, 1007,   56,  30,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 186, 269N,  568W,  74,  979, XX,  50, NEQ,   44,   44,   36,   31, 1007,   56,  30,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 186, 269N,  568W,  74,  979, XX,  64, NEQ,   32,   35,    0,    0, 1007,   56,  30,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 192, 291N,  572W,  66,  983, XX,  34, NEQ,  132,  157,   55,   73,  999,   30,  29,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 192, 291N,  572W,  66,  983, XX,  50, NEQ,   47,   44,   36,   41,  999,   30,  29,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 192, 291N,  572W,  66,  983, XX,  64, NEQ,   26,   31,    0,    0,  999,   30,  29,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 198, 310N,  574W,  68,  985, XX,  34, NEQ,   82,   83,   60,   76, 1013,  113,  24,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 198, 310N,  574W,  68,  985, XX,  50, NEQ,   41,   45,   33,   32, 1013,  113,  24,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 198, 310N,  574W,  68,  985, XX,  64, NEQ,   28,    0,    0,    0, 1013,  113,  24,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 204, 323N,  575W,  58,  986, XX,  34, NEQ,   72,   75,   56,   72, 1014,  128,  24,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 204, 323N,  575W,  58,  986, XX,  50, NEQ,   42,   41,   33,   34, 1014,  128,  24,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 210, 332N,  575W,  56,  985, XX,  34, NEQ,   64,   80,   61,   75, 1013,  138,  29,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 210, 332N,  575W,  56,  985, XX,  50, NEQ,   34,   36,   33,   34, 1013,  138,  29,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 216, 337N,  569W,  57,  985, XX,  34, NEQ,   60,   70,   68,   74, 1013,  124,  24,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 216, 337N,  569W,  57,  985, XX,  50, NEQ,   35,   38,   34,   35, 1013,  124,  24,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 222, 343N,  559W,  57,  986, XX,  34, NEQ,   59,   84,   69,   56, 1014,  145,  32,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 222, 343N,  559W,  57,  986, XX,  50, NEQ,   27,   36,   38,   29, 1014,  145,  32,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 228, 349N,  547W,  58,  987, XX,  34, NEQ,   72,   81,   59,   75, 1015,  139,  25,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 228, 349N,  547W,  58,  987, XX,  50, NEQ,   35,   38,   32,   37, 1015,  139,  25,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 234, 356N,  538W,  58,  986, XX,  34, NEQ,   88,   96,   83,   85, 1014,  164,  35,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 234, 356N,  538W,  58,  986, XX,  50, NEQ,   31,   45,   48,   49, 1014,  164,  35,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 240, 362N,  533W,  57,  988, XX,  34, NEQ,  100,   89,   92,  101, 1016,  183,  38,   0,   0, 
AL, 03, 2023061712, 03, AVNO, 240, 362N,  533W,  57,  988, XX,  50, NEQ,   39,    0,   35,   55, 1016,  183,  38,   0,   0, 
AL, 03, 2023061712, 03, CEM2,   0, 100N,  266W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2,  12, 101N,  288W,  22,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2,  24, 105N,  312W,  23,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2,  36, 108N,  341W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2,  48, 112N,  373W,  27,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2,  60, 117N,  406W,  29,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2,  72, 123N,  442W,  31,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2,  84, 129N,  474W,  34,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2,  96, 136N,  501W,  35,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2, 108, 143N,  528W,  36,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2, 120, 149N,  554W,  36,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2, 132, 155N,  578W,  36,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2, 144, 163N,  603W,  37,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2, 156, 175N,  621W,  38,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEM2, 168, 185N,  627W,  40,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,   0, 104N,  270W,  18, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,   6, 100N,  288W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  12,  96N,  299W,  21, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  18,  99N,  313W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  24, 103N,  326W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  30, 106N,  340W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  36, 109N,  356W,  26, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  42, 110N,  375W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  48, 111N,  392W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  54, 113N,  410W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  60, 114N,  430W,  29, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  66, 115N,  450W,  30, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  72, 120N,  473W,  32, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  78, 124N,  491W,  35, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  84, 127N,  509W,  35, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  90, 129N,  525W,  35, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN,  96, 132N,  541W,  35, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN, 102, 135N,  556W,  34, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN, 108, 139N,  570W,  34, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN, 114, 142N,  587W,  36, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN, 120, 145N,  602W,  36, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN, 126, 149N,  615W,  36, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN, 132, 151N,  630W,  36, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN, 138, 153N,  646W,  36, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN, 144, 151N,  655W,  37, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN, 150, 153N,  671W,  35, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CEMN, 156, 155N,  686W,  34, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CLP5,  12, 103N,  284W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CLP5,  24, 107N,  303W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CLP5,  36, 112N,  324W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CLP5,  48, 119N,  354W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CLP5,  60, 123N,  385W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CLP5,  72, 127N,  416W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CLP5,  84, 136N,  452W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CLP5,  96, 147N,  479W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CLP5, 108, 161N,  506W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CLP5, 120, 174N,  530W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CMC2,   0, 100N,  266W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CMC2,  12, 101N,  291W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CMC2,  24, 105N,  318W,  21,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CMC2,  36, 110N,  355W,  22,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CMC2,  48, 110N,  406W,  23,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CMC2,  60, 111N,  456W,  23,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CMC2,  72, 115N,  498W,  23,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CMC2,  84, 117N,  532W,  22,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CMC2,  96, 125N,  566W,  22,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CMC2, 108, 138N,  593W,  22,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, CMC2, 120, 151N,  620W,  22,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, COTC,   0, 102N,  276W,  22, 1013, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  97,   0,   0, 
AL, 03, 2023061712, 03, COTC,   6,  97N,  290W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 107,   0,   0, 
AL, 03, 2023061712, 03, COTC,  12, 100N,  295W,  38, 1014, XX,  34, NEQ,  102,    0,    0,    0,    0,    0,  91,   0,   0, 
AL, 03, 2023061712, 03, COTC,  18, 105N,  304W,  27, 1012, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  31,   0,   0, 
AL, 03, 2023061712, 03, COTC,  24, 107N,  329W,  27, 1014, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  64,   0,   0, 
AL, 03, 2023061712, 03, COTC,  30, 113N,  344W,  28, 1012, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  33,   0,   0, 
AL, 03, 2023061712, 03, COTC,  36, 117N,  358W,  29, 1015, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  35,   0,   0, 
AL, 03, 2023061712, 03, COTC,  42, 123N,  376W,   0, 1012, XX,  34, NEQ,   18,    0,    0,    0, 
AL, 03, 2023061712, 03, COTC,  48, 123N,  396W,   0, 1013, XX,  34, NEQ,   21,    0,    0,   21, 
AL, 03, 2023061712, 03, COTC,  54, 124N,  414W,   0, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 03, 2023061712, 03, COTC,  60, 125N,  433W,  29, 1013, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  30,   0,   0, 
AL, 03, 2023061712, 03, COTC,  66, 125N,  454W,  31, 1011, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  43,   0,   0, 
AL, 03, 2023061712, 03, COTC,  72, 129N,  472W,  31, 1013, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  66,   0,   0, 
AL, 03, 2023061712, 03, COTC,  78, 133N,  490W,  32, 1012, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  35,   0,   0, 
AL, 03, 2023061712, 03, COTC,  84, 138N,  505W,  29, 1013, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  26,   0,   0, 
AL, 03, 2023061712, 03, COTC,  90, 139N,  523W,  30, 1012, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  45,   0,   0, 
AL, 03, 2023061712, 03, COTC,  96, 144N,  538W,  32, 1012, XX,  34, NEQ,    0,    0,    0,    0,    0,    0,  91,   0,   0, 
